,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
14,Fri Dec 15 04:03:53 +0000 2023,1735510969391231101,Tidak Bicara Sesuai Fakta! Anies Dengan Lantang Sebut Lampung Tidak Mempunyai Alat Pemantau Polusi Udara   Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/tRKFoSFe2g,0,0,1,1,in,1661666670648397831,1735510966669066276,AlirizaOctarina,https://twitter.com/AlirizaOctarina/status/1735510969391231101
15,Fri Dec 15 04:03:53 +0000 2023,1735510966669066276,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/md7FP2HoqF",0,1,1,1,in,1661666670648397831,1735510966669066276,AlirizaOctarina,https://twitter.com/AlirizaOctarina/status/1735510966669066276
16,Fri Dec 15 04:03:43 +0000 2023,1735510926038856059,Itu yang bilang Anies modal kata doang tapi pacarannya di Eco Park Tebet musuhin aja,0,0,0,0,in,1014773160011395072,1735510926038856059,visav99,https://twitter.com/visav99/status/1735510926038856059
17,Fri Dec 15 04:03:41 +0000 2023,1735510916551381115,@imanlagi Tapi sayangnya kebanyakan msh pendukung anies yg dateng mas. Baru yg di lampung kemaren berani bgt.  Tapi ya mereka juga kayaknya bisa dibilang takut sih kalo hadepan lgsg buat desak anies wkwk,0,0,0,0,in,1361747261818949632,1735509271000088881,dolken234,https://twitter.com/dolken234/status/1735510916551381115
18,Fri Dec 15 04:03:37 +0000 2023,1735510898473844903,@nur595912246375 @jansen_jsp @PDemokrat Anies dan PKS,0,0,0,0,in,1531651010292199424,1735252069156868313,Aby_zaky_,https://twitter.com/Aby_zaky_/status/1735510898473844903
19,Fri Dec 15 04:03:33 +0000 2023,1735510885169570172,Gerindra Bantah soal Anies Bilang Prabowo Bisnisnya Macet Gegara Jadi Oposisi  https://t.co/eCtiuAJFsg,0,0,0,0,in,788744100,1735510885169570172,Riau24Com,https://twitter.com/Riau24Com/status/1735510885169570172
20,Fri Dec 15 04:03:31 +0000 2023,1735510873652023642,"@dhemit_is_back Anies ikut dalam menguburkan Harun tahun 2019, ada beritanya itu. Apakah masih dikatakan HOAX padahal beliau ikut dalam penguburannya.",0,0,0,0,in,1709037131220611072,1735506368474517614,nameItAllSarah,https://twitter.com/nameItAllSarah/status/1735510873652023642
21,Fri Dec 15 04:03:29 +0000 2023,1735510866005835831,Anies Baswedan menjawab pertanyaan debat dengan bukti nyata kinerja yang sangat memuaskan.,0,0,0,0,in,1698967732455366656,1735510866005835831,wavetoraln,https://twitter.com/wavetoraln/status/1735510866005835831
22,Fri Dec 15 04:03:26 +0000 2023,1735510855348105423,"@kangmaspri @tobenaccro Anies tuh cerdas, terutama soal janji transportasi, jaklingko, dan mau rekrut pak iganisus pula. pemilih dia sudah banyak tadi nya, kurang bijak aja kenapa harus bawa² ulama, Gimana kalo pendeta/pastor/pemimpin agama lain juga di pertimbangkan opini nya? kenapa hanya cuman ulama",0,0,0,0,in,1443581379657093129,1735477274798149774,sofiamarahmarah,https://twitter.com/sofiamarahmarah/status/1735510855348105423
23,Fri Dec 15 04:03:24 +0000 2023,1735510845860549115,"@Dahnilanzar karakter wowo vs anies jauhlah lah bang....mbok legowo aja..Anies dapat simpati publik meluas sedang wowo sebaliknya.....sesederhana itu dipahaminya....jgn sampai kita jd parasocial relationship disorder""""",0,0,0,0,in,1238501999567486977,1735228668971254020,ahmadba83911331,https://twitter.com/ahmadba83911331/status/1735510845860549115
24,Fri Dec 15 04:03:23 +0000 2023,1735510842073108772,"@savicali Kalau kita = ga bisa kerja di bidang nya tapi jago nyindir orang lain, anies?",0,0,0,0,in,36875940,1735485418894971276,yogi_Halim,https://twitter.com/yogi_Halim/status/1735510842073108772
25,Fri Dec 15 04:03:20 +0000 2023,1735510829133680704,"@andre_rosiade Paragraf satu udah dijelasin sama Pa Anies sendiri. Tonton geh videonya. Biar paham konteks. Ape2 ditelen mentah2.  Paragraf kedua, itu namanya pamrih. Katanya paling ikhlas? Ko diungkit lagi? Ko nyapres lagi?  Paragraf ketiga, etika katanya bro awokwokwok mending ngaca dulu dah",0,0,0,0,in,1625477489245171714,1735204525517177333,ontonowhere,https://twitter.com/ontonowhere/status/1735510829133680704
26,Fri Dec 15 04:03:18 +0000 2023,1735510818601804091,Tidak Bicara Sesuai Fakta! Anies Dengan Lantang Sebut Lampung Tidak Mempunyai Alat Pemantau Polusi Udara   Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/IzWK82Tb4u,0,0,1,1,in,1648504180871684101,1735510815531565456,dsukinah,https://twitter.com/dsukinah/status/1735510818601804091
27,Fri Dec 15 04:03:17 +0000 2023,1735510815531565456,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/ZHEpLQ7F2a",0,1,1,1,in,1648504180871684101,1735510815531565456,dsukinah,https://twitter.com/dsukinah/status/1735510815531565456
28,Fri Dec 15 04:03:15 +0000 2023,1735510807470039380,"@aldapstsr Oh itu anaknya Anies, emang cantik banget. Senyumnya apalagi",0,0,0,0,in,1641775330263465984,1735338899130778011,jongwonrp,https://twitter.com/jongwonrp/status/1735510807470039380
29,Fri Dec 15 04:03:14 +0000 2023,1735510805360329199,Anies selalu berkomitmen untuk mewujudkan perubahan positif demi kebaikan masyarakatnya dan negaranya. https://t.co/TdCz876agg,0,0,0,0,in,1698967732455366656,1735510805360329199,wavetoraln,https://twitter.com/wavetoraln/status/1735510805360329199
30,Fri Dec 15 04:03:13 +0000 2023,1735510799744106523,"Kemenangan Anies di gub DKI, di klaim penuh oleh prabowo dan gerindra, baik dari dukungan dan modal logistik, menurut @andre_rosiade .   Sungguh kesombongan, dengan menghilangkan jasa2 dari partai2 lain, relawan2 dan rakyat DKI di pilgub DKI. Mereka lebih berjasa",0,0,0,0,in,145959630,1735510799744106523,seven7_7up,https://twitter.com/seven7_7up/status/1735510799744106523
31,Fri Dec 15 04:03:12 +0000 2023,1735510796413853742,"Selama masa jabatannya sebagai Gubernur, Anies  telah memimpin berbagai proyekpembangunan untuk kesejahteraan rakyatnya.",0,0,0,0,in,1698967732455366656,1735510796413853742,wavetoraln,https://twitter.com/wavetoraln/status/1735510796413853742
32,Fri Dec 15 04:03:07 +0000 2023,1735510775672995960,Anies Baswedan mengajak warganya untuk menunjukkan kekuatan bangsa dengan semangat perjuangan.,0,0,0,0,in,1698967732455366656,1735510775672995960,wavetoraln,https://twitter.com/wavetoraln/status/1735510775672995960
33,Fri Dec 15 04:03:02 +0000 2023,1735510751765557661,Pemikiran Anies dalam debat perdananya Tidak sedikit yang mampu menciptakan perubahan positif di masyarakat.,0,0,0,0,in,1698967732455366656,1735510751765557661,wavetoraln,https://twitter.com/wavetoraln/status/1735510751765557661
34,Fri Dec 15 04:03:01 +0000 2023,1735510749613789569,"@ndaphie8 @ekowboy2 Anies angkat alis nggak ada,dan nggak pernah yg ada itu menggunakan fakedeep AI🤣🤣🤣🤣dasar para buzzer polri sukanya buat fitnah",0,0,0,0,in,3006251442,1735242089888465223,zainalarifin083,https://twitter.com/zainalarifin083/status/1735510749613789569
35,Fri Dec 15 04:02:58 +0000 2023,1735510735047041283,2019 anies jd gubernur dan ikut pilpres krn ada prabowo. 2024 anies dicalonkan nasdem apa salahnya? Nasdem jeli krn negara butuh sosok seperti anies dan rakyat INGIN PERUBAHAN untuk KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA.  #2024ANIESIMIN #2024ANIESIMIN,0,0,0,0,in,1543593106171625473,1735510735047041283,Adam03072022,https://twitter.com/Adam03072022/status/1735510735047041283
36,Fri Dec 15 04:02:57 +0000 2023,1735510730852762049,"Dengan berbagai inisiatifnya dalam mengembangkan Jakarta, Anies telah menjadi contoh nyata bagi banyak orang",0,0,0,0,in,1698967732455366656,1735510730852762049,wavetoraln,https://twitter.com/wavetoraln/status/1735510730852762049
37,Fri Dec 15 04:02:57 +0000 2023,1735510730697510968,@kumparan @aniesbaswedan ordal anies profesional dan berintegritas,0,0,0,0,in,1636159842363768833,1735145861896925316,FierCollec6141,https://twitter.com/FierCollec6141/status/1735510730697510968
38,Fri Dec 15 04:02:55 +0000 2023,1735510723852374145,@Paltiwest @dee__1209 Anies Baswedan dan Muhaimin Iskandar dong .. Untuk Indonesia Lebih Baik,0,0,0,0,in,1610923700240650241,1735146150712517084,tj_harianto,https://twitter.com/tj_harianto/status/1735510723852374145
39,Fri Dec 15 04:02:51 +0000 2023,1735510708991992091,"Dalam debat, Ada banyak buah pemikiran Anies yang pada akhirnya memang benar-benar bermanfaat untuk pencerdasan warga negara. https://t.co/L5QX6Dlnnv",0,0,0,0,in,1698967732455366656,1735510708991992091,wavetoraln,https://twitter.com/wavetoraln/status/1735510708991992091
40,Fri Dec 15 04:02:51 +0000 2023,1735510705724649868,@saludosparatii @fullmoonfolks Udah rahasia umum lah. Ga usah ditutupi bagaimana Anies menikmati politik identitas ini. Dia betul-betul ambil Untung,0,0,0,0,in,314965741,1735324372494365109,Fahmy_TEGAL,https://twitter.com/Fahmy_TEGAL/status/1735510705724649868
41,Fri Dec 15 04:02:49 +0000 2023,1735510700733157591,"Anies Baswedan Dituding Capres Banyak Janji, Timnas AMIN: Janji Kita Terukur!  https://t.co/YvnQ6tiYgx",0,0,0,0,in,1592886017446793218,1735510700733157591,polhukamid_,https://twitter.com/polhukamid_/status/1735510700733157591
42,Fri Dec 15 04:02:45 +0000 2023,1735510682215555366,Anies telah mendedikasikan dirinya untuk membangun Jakarta menjadi kota yangmaju. https://t.co/4W1EL87zUr,0,0,0,0,in,1698967732455366656,1735510682215555366,wavetoraln,https://twitter.com/wavetoraln/status/1735510682215555366
43,Fri Dec 15 04:02:41 +0000 2023,1735510665727791513,"@Raden_Mas_Budi @Heraloebss Hanya org² cerdas yg paham apa yg disampaikan pak anies.   Tapi klo otaknya cetek, males mikir, pasti penilaiannya njelimet 😄🤣",0,0,0,0,in,3329869879,1735289534336868841,SubhanDanil,https://twitter.com/SubhanDanil/status/1735510665727791513
44,Fri Dec 15 04:02:41 +0000 2023,1735510664154907045,Tidak Bicara Sesuai Fakta! Anies Dengan Lantang Sebut Lampung Tidak Mempunyai Alat Pemantau Polusi Udara   Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/qzPIthUfzr,0,0,1,1,in,1648500391741632515,1735510661629931741,aryaawiigunaa,https://twitter.com/aryaawiigunaa/status/1735510664154907045
45,Fri Dec 15 04:02:40 +0000 2023,1735510661629931741,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/68t7N26QZJ",0,1,1,1,in,1648500391741632515,1735510661629931741,aryaawiigunaa,https://twitter.com/aryaawiigunaa/status/1735510661629931741
46,Fri Dec 15 04:02:40 +0000 2023,1735510661470540157,Anies telahmembuktikan dirinya sebagai pemimpin yang berfokus pada mencari solusi bagi permasalahanyang dihadapi oleh kota Jakarta. https://t.co/iCEMtZtMXc,0,0,0,0,in,1698967732455366656,1735510661470540157,wavetoraln,https://twitter.com/wavetoraln/status/1735510661470540157
47,Fri Dec 15 04:02:40 +0000 2023,1735510660325556444,"@Tan_Mar3M BuzzerRp paslon no 2 sudah kehabisan akal &amp  narasi untuk serang ANIES, makanya pakai methode Fitnah recehan.",0,0,0,0,in,518191393,1735503780396032202,antaz345,https://twitter.com/antaz345/status/1735510660325556444
48,Fri Dec 15 04:02:32 +0000 2023,1735510628427862052,"Anies membangun Jakarta yang lebih berkelanjutan, ramah lingkungan,dan memastikan bahwa pertumbuhan kota memberikan manfaat bagi seluruh warga. https://t.co/mqCglWHP1s",0,0,0,0,in,1698967732455366656,1735510628427862052,wavetoraln,https://twitter.com/wavetoraln/status/1735510628427862052
49,Fri Dec 15 04:02:32 +0000 2023,1735510625831501990,"@andre_rosiade Janji sdh tdk ditunaikan tdk nyapres selama masa @aniesbaswedan jabat Gub. DKI kalau sdh selesai ya selesailah janjinya (mission accomplished). Smp kpn pak Anies boleh nyapres kl tiap priode @prabowo kalah² terus &amp  nyapres² terus? Etika koyol, tau!",0,0,0,0,in,90842269,1735204525517177333,t0d1_cool,https://twitter.com/t0d1_cool/status/1735510625831501990
50,Fri Dec 15 04:02:25 +0000 2023,1735510596609867946,@geloraco Foodeatate gagal.. pesawat tempur rongsokan..hutang Kemenhan trilyunan adalah bentuk kebengisan pada 270 juta lebih rakyat Indonesia. Saya sarankan tim TKN tolong banyak² bercermin sebelum menyerang pak Anies. Akhlak kalian sudah pada benar ya.,0,0,0,0,in,1626070342132445185,1735473606774435842,UmmiYusniar,https://twitter.com/UmmiYusniar/status/1735510596609867946
51,Fri Dec 15 04:02:24 +0000 2023,1735510592809828404,"@yogi_bubu @masakanrasako ga bang aman, anies pernah tegor rijik suruh bayar denda kok waktu buat kerumunan pas covid itu buktinya!",0,0,0,0,in,1033361979501473795,1735490716313571675,rihan_ribi,https://twitter.com/rihan_ribi/status/1735510592809828404
52,Fri Dec 15 04:02:24 +0000 2023,1735510592180625422,"@do_adoo @qronoz Gw lagi gak bahas DKI. Setelah debat, jujur gw udah melunak sama Anies dan siap menerima kemungkinan dia jadi Presiden.  Gw ngomong gitu setelah baca ttg berita Kontrak Politik.   Anyway, seperti di twit awal gw, DKI ≠ Negara.",0,1,0,0,in,194930736,1735291515680006341,footycinephile,https://twitter.com/footycinephile/status/1735510592180625422
53,Fri Dec 15 04:02:17 +0000 2023,1735510565060227189,@m_indra_kurnia @PrabuSantoso1 @sobat_anies @PartaiSocmed Iya. Tapi kok disurvey. Kok bisa unggul ya,0,0,0,0,in,1682584140821184515,1735286126708150534,riyanto442799,https://twitter.com/riyanto442799/status/1735510565060227189
54,Fri Dec 15 04:02:15 +0000 2023,1735510556524888381,"@ch_chotimah2 Buni yani mengatakan yang memotong video pidato Ahok adalah tim cybernya Prabowo. Jadi ketimbang Anies yg tak punya masa, maka yg lebih bertanggungjawab seharusnya Prabowo yg menggerakan kelompok brutal 212...",0,0,0,1,in,1333338628383068161,1735216962832351536,DylanBr03197352,https://twitter.com/DylanBr03197352/status/1735510556524888381
55,Fri Dec 15 04:02:14 +0000 2023,1735510552838074680,@Muhammad_Saewad La emang pengusung anies pkb nasdem oposisi?,0,0,0,0,in,1330887554929868800,1734575455238586656,Bobon589,https://twitter.com/Bobon589/status/1735510552838074680
56,Fri Dec 15 04:02:11 +0000 2023,1735510539533746261,@bukanbuzzerRp @PartaiSocmed buzzer anies yang follower ribuan juga klo tweet di bayar ya?,0,0,0,0,in,1709392924486823936,1735215245139066989,pecandujudi,https://twitter.com/pecandujudi/status/1735510539533746261
57,Fri Dec 15 04:02:11 +0000 2023,1735510538434826490,Tidak Bicara Sesuai Fakta! Anies Dengan Lantang Sebut Lampung Tidak Mempunyai Alat Pemantau Polusi Udara   Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/phrHdZxWUT,0,0,1,1,in,1648498308527304712,1735510535423336919,bagasangkas,https://twitter.com/bagasangkas/status/1735510538434826490
58,Fri Dec 15 04:02:10 +0000 2023,1735510535423336919,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/Lbvw4f00d9",0,1,1,1,in,1648498308527304712,1735510535423336919,bagasangkas,https://twitter.com/bagasangkas/status/1735510535423336919
59,Fri Dec 15 04:02:08 +0000 2023,1735510528221642864,"@chadlvn @ARSIPAJA Anies bagus sebenernya itu kuncinya sih ka. Yg belakang jg ga bisa ngapa2in, kecuali kalau aniesnya yg busuk baru bahaya. Kalau presiden skrg saya ga berani komen yg kasar, khawatir knp2.",0,0,0,0,in,1313013142851477504,1735304772981518471,beyoubeau,https://twitter.com/beyoubeau/status/1735510528221642864
60,Fri Dec 15 04:02:08 +0000 2023,1735510526229373275,@BosPurwa Gak layak jadi presiden' pantesan gak pernah menang ..... Dulu saya dukung karena hanya 2 pilihan.... Sekarang Anies paling layak dari semuanya,0,0,0,0,in,1177801937783099393,1734853374695354729,SoniS81984310,https://twitter.com/SoniS81984310/status/1735510526229373275
61,Fri Dec 15 04:02:01 +0000 2023,1735510497984926073,"@TaufikRendusara Dulu sih 2 kali milih dia, sekarang sih udah makin yakin pilih Anies 👍👍 https://t.co/ZxMw7Z2mQI",0,0,0,1,in,58707978,1735186771523297661,arifienz,https://twitter.com/arifienz/status/1735510497984926073
62,Fri Dec 15 04:01:50 +0000 2023,1735510453139218607,"Anies Baswedan Dituding Capres Banyak Janji, Timnas AMIN: Janji Kita Terukur! https://t.co/4e00XR8bE6",0,0,0,0,in,1662344532627976192,1735510453139218607,geloradotnews,https://twitter.com/geloradotnews/status/1735510453139218607
63,Fri Dec 15 04:01:49 +0000 2023,1735510447514599609,"Anies Baswedan Dituding Capres Banyak Janji, Timnas AMIN: Janji Kita Terukur! https://t.co/xwyROT10Fn",0,0,0,0,in,1466815910518263808,1735510447514599609,idtodaycoid,https://twitter.com/idtodaycoid/status/1735510447514599609
64,Fri Dec 15 04:01:42 +0000 2023,1735510419056501239,Wkwkwk pendukung Anies kek gini,0,0,0,0,in,1370604191052263427,1735510419056501239,selow_mas,https://twitter.com/selow_mas/status/1735510419056501239
65,Fri Dec 15 04:01:40 +0000 2023,1735510410978275492,"@VIVAcoid Waktu debat perdana, Pak Anies menunjukkan sebagai politisi yang intelek dengan setelan jas dan peci",0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510410978275492
66,Fri Dec 15 04:01:39 +0000 2023,1735510406096121862,@bungdree @tvOneNews @kikysaputrii @aniesbaswedan Yg disampaikan kiky malah bagus kok. Justru memuji anies,0,0,0,0,in,107559359,1735064446119399647,shafirgora,https://twitter.com/shafirgora/status/1735510406096121862
67,Fri Dec 15 04:01:37 +0000 2023,1735510396285616144,"@VIVAcoid Terlihat dalam debat, Anies selalu memilikikemampuan merancang dan menerapkan solusi-solusi kreatif.",0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510396285616144
68,Fri Dec 15 04:01:34 +0000 2023,1735510385388913059,"@VIVAcoid Selama debat, Anies memiliki banyak solusi mengenai masalah ketimpangan yang terjadi di Indonesia.",0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510385388913059
69,Fri Dec 15 04:01:32 +0000 2023,1735510377491001795,Tidak Bicara Sesuai Fakta! Anies Dengan Lantang Sebut Lampung Tidak Mempunyai Alat Pemantau Polusi Udara   Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/vmMBn6nQQa,0,0,1,1,in,1648495361353482242,1735510374693404951,roziiputraa,https://twitter.com/roziiputraa/status/1735510377491001795
70,Fri Dec 15 04:01:32 +0000 2023,1735510374693404951,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/93yTT01LL9",0,1,1,1,in,1648495361353482242,1735510374693404951,roziiputraa,https://twitter.com/roziiputraa/status/1735510374693404951
71,Fri Dec 15 04:01:32 +0000 2023,1735510374114574703,"@VIVAcoid Selama debat nya, Anies memperkenalkan program-program untuk solusidari masalah yang ada seperti dalam penididikan, transportasi, lingkungan.",0,1,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510374114574703
72,Fri Dec 15 04:01:31 +0000 2023,1735510369752457261,@romeogadungan Seinget ku 212 itu yg datang makruf amin sama Jokowi 😂 anies ga ada datang acara 212 di monas,0,0,0,0,in,1171806780243886080,1735243507487723799,IlhamDhaani,https://twitter.com/IlhamDhaani/status/1735510369752457261
73,Fri Dec 15 04:01:28 +0000 2023,1735510360202093044,@VIVAcoid Anies adalah pemimpin yang selalu berusaha menawarkan solusi dalammenghadapi permasalahan perkotaan.,0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510360202093044
74,Fri Dec 15 04:01:26 +0000 2023,1735510349259087925,"@VIVAcoid Anies mendominasi debat pertama dengan retorika yang baik. Dia menilai Anies punya keleluasaan menyerang gagasan dua kandidat lain karena mengusung visi perubahan"".""",0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510349259087925
75,Fri Dec 15 04:01:23 +0000 2023,1735510337590341977,di ganjar sama prabowo sama2 ada mantan napi korupsi yang jadi timses resmi nasional. di anies ada ga sih?,0,0,0,0,in,1362417861117976580,1735510337590341977,huftbosan,https://twitter.com/huftbosan/status/1735510337590341977
76,Fri Dec 15 04:01:23 +0000 2023,1735510336374292710,"@VIVAcoid Selama debat berlangsung, Anies menunjukkan gambaran diri sebagai seorang yang terpelajar.",0,0,0,0,in,1698967732455366656,1734896467255624084,wavetoraln,https://twitter.com/wavetoraln/status/1735510336374292710
