,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
10,Fri Dec 15 04:10:31 +0000 2023,1735512635322618105,"Program Prabowo membawa perubahan positif bagi industri nasional, dengan peluang ekspor yang semakin terbuka.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0,0,0,0,in,1675434195366330369,1735512635322618105,anggitaoktt,https://twitter.com/anggitaoktt/status/1735512635322618105
11,Fri Dec 15 04:10:31 +0000 2023,1735512635221930193,AHY optimis Prabowo akan wujudkan perubahan pada Indonesia. f\t  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/aJKsgwF9B4,0,0,0,0,in,1101762919,1735512635221930193,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512635221930193
12,Fri Dec 15 04:10:28 +0000 2023,1735512624694198375,"Hadiri Perayaan Ultah Prabowo, AHY: Semoga Beliau Terpilih Menjadi Presiden 2024. ely  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/TZM3XXvouK",0,0,0,0,in,1101762919,1735512624694198375,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512624694198375
13,Fri Dec 15 04:10:26 +0000 2023,1735512615437423077,"Hbd mba @Deasycii sehat, sukses dan gemoy selalu... 🙏 Satu lagi neh Min @Gerindra pendukungmu dan pendukung pak @prabowo ultah. Kasih ucapan jg y min https://t.co/JGsGgpQt7a",0,0,0,1,in,1020996135911972865,1735512615437423077,dJokoTingkir99,https://twitter.com/dJokoTingkir99/status/1735512615437423077
14,Fri Dec 15 04:10:24 +0000 2023,1735512607493407109,@yuliaaanidiya_ Prabowo Subianto mendapatkan banyak dukungan dari artis maupun konten kreator. dekade08,0,0,0,0,in,1668144622793822215,1735471222564208968,rafifknzoo,https://twitter.com/rafifknzoo/status/1735512607493407109
15,Fri Dec 15 04:10:24 +0000 2023,1735512605853438145,"Basis lama kembali, elektabilitas Prabowo makin solid jelang pilpres 2024. jl_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/CxD0BuDZzm",0,0,0,0,in,1101762919,1735512605853438145,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512605853438145
16,Fri Dec 15 04:10:23 +0000 2023,1735512602468651127,"@erickthohir @prabowo Abis APBN buat kampanye mulu,tohir emang bangke",0,0,0,0,in,1535911464,1735151788964422121,ErwinRockerkids,https://twitter.com/ErwinRockerkids/status/1735512602468651127
17,Fri Dec 15 04:10:21 +0000 2023,1735512596609142865,"Prabowo ulang tahun, AHY doakan Agar menjadi Presiden 2024.. gqr  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/hQTZavcDnU",0,0,0,0,in,1101762919,1735512596609142865,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512596609142865
18,Fri Dec 15 04:10:19 +0000 2023,1735512587016802619,"Cawapres KIM Wewenang Mutlak Capres, AHY: Demokrat Usulkan Khofifah Cawapres Prabowo.. wn_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/npk2h2bH75",0,0,0,0,in,1101762919,1735512587016802619,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512587016802619
19,Fri Dec 15 04:10:19 +0000 2023,1735512586630967686,@ESawela Semangat besar terpancar dari 17 Program Prioritas Prabowo-Gibran untuk negeri tercinta.  #02UntukIndonesiaMaju  17Program PrioritasPraGibs,0,0,0,0,in,1667011620814606337,1735497880373432502,Sanjayawikarta,https://twitter.com/Sanjayawikarta/status/1735512586630967686
20,Fri Dec 15 04:10:19 +0000 2023,1735512584357630205,Pak Prabowo kata @PartaiSocmed emang Jumatan dimana 😁 https://t.co/D4DCcLfbaF,0,0,0,0,in,1516376765471813635,1735512584357630205,KepaArgawinata2,https://twitter.com/KepaArgawinata2/status/1735512584357630205
21,Fri Dec 15 04:10:17 +0000 2023,1735512578275836030,@PartaiSocmed @aniesbaswedan @prabowo Serem banget ya efek asam sulfat 😂😂😂,0,0,0,0,in,60903482,1735216864152981540,d380no,https://twitter.com/d380no/status/1735512578275836030
22,Fri Dec 15 04:10:17 +0000 2023,1735512577890001403,"AHY akan berjuang menangkan Prabowo, siapa pun cawapresnya. gwi  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/sQFXTvjyYY",0,0,0,0,in,1101762919,1735512577890001403,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512577890001403
23,Fri Dec 15 04:10:15 +0000 2023,1735512567588761630,"AHY: Kami siap menangkan Prabowo, Demokrat bangkit di 2024. ^me  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/Gg5d4RTedx",0,0,0,0,in,1101762919,1735512567588761630,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512567588761630
24,Fri Dec 15 04:10:11 +0000 2023,1735512552707424752,"Isu gorengan 5 tahunan sekali yang selalu keluar jelang pemilu, tentu saja kalau bukan buat nyerempet Pak Prabowo..buat apalagi? Jadi jelas ya, pertanyaan Ganjar hanya ingin mendiskreditkan Prabowo.  #prabowo #gibran #debatperdana #debatcapres #debatcapres2024 #kpu #kpuri https://t.co/qawLcOvdUc",0,0,0,0,in,1576913175227748352,1735512552707424752,dekade_08,https://twitter.com/dekade_08/status/1735512552707424752
25,Fri Dec 15 04:10:10 +0000 2023,1735512550111125988,WKWKWKWKWKWK  Kubu Jokowi cs nya Ahok. Kubu Prabowo cs nya Jokowi. Jokowi dan Prabowo cs nya Habib Rizieq. Anies pun cs nya Habib Rizieq. Dan Ahokers saat ini panas liat Habib Rizieq dukung Anies? Junjungan lo aja cs nya Habib Rizieq.,0,1,0,0,in,1463515887936303105,1735512550111125988,taksiapapun,https://twitter.com/taksiapapun/status/1735512550111125988
26,Fri Dec 15 04:10:10 +0000 2023,1735512548215271589,Sikap tegas Prabowo bawa keunggulan di Jawa Barat. omn  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/4SKl2vVrXO,0,0,0,0,in,1101762919,1735512548215271589,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512548215271589
27,Fri Dec 15 04:10:08 +0000 2023,1735512538111148407,@ekowboy2 Pas tepat pak prabowo satu paket dg jokowi prrsiden kebanggaan rakyat indonesia.,0,0,0,0,in,1575910649867083776,1735458323942785303,fais21804461,https://twitter.com/fais21804461/status/1735512538111148407
28,Fri Dec 15 04:10:05 +0000 2023,1735512528091017549,AHY Yakin Prabowo Pemimpin Yang Prioritaskan Kepentingan Bangsa. zxs  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/T9p9EVUYu2,0,0,0,0,in,1101762919,1735512528091017549,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512528091017549
29,Fri Dec 15 04:10:03 +0000 2023,1735512517462700209,@gibran_gen @gibran_tweet @prabowo Indonesia bisa menuju Indonesia emas bersama Prabowo Gibran,0,0,0,0,in,1720143009889853440,1735186544728969401,Ratu_0509,https://twitter.com/Ratu_0509/status/1735512517462700209
30,Fri Dec 15 04:10:02 +0000 2023,1735512516732878951,@PartaiSocmed @prabowo Silakan ngeles untuk menyedapkan hati gerombolan bebek²  https://t.co/0Phq5T58HJ,0,0,0,0,in,1420709597472460802,1735141268307800517,feodalladoef,https://twitter.com/feodalladoef/status/1735512516732878951
31,Fri Dec 15 04:10:02 +0000 2023,1735512516082757817,"Partai Demokrat: Prabowo Bersama Presiden ke-6 dan ke-7, Bisa Jadi Presiden ke-8. ker  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/3pWphjG91z",0,0,0,0,in,1101762919,1735512516082757817,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512516082757817
32,Fri Dec 15 04:10:02 +0000 2023,1735512515650691319,@onang_kea @meipri @PartaiSocmed @Partono_ADjem @prabowo Achb itu hoaxxx asap disingapura ya asap ktp orchad road..,0,0,0,0,in,211106650,1735247636251414572,affandiasry,https://twitter.com/affandiasry/status/1735512515650691319
33,Fri Dec 15 04:10:00 +0000 2023,1735512506507092086,Prabowo diakui sosok pemimpin berdaulat untuk Indonesia. owt  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/yTah6pt5Nz,0,0,0,0,in,1101762919,1735512506507092086,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512506507092086
34,Fri Dec 15 04:09:58 +0000 2023,1735512499276185664,1. Prabowo 2. Ganjar 3. Anis   Hanya Prediksi,0,0,0,0,in,1245922728437153795,1735512499276185664,arifnolife,https://twitter.com/arifnolife/status/1735512499276185664
35,Fri Dec 15 04:09:57 +0000 2023,1735512494301729069,"@PartaiSocmed @prabowo Karena tidak tahan goda,akhirnya turun kasta juga dirimu.",0,0,0,0,in,1698647393934376960,1735141268307800517,kiraan_kiran,https://twitter.com/kiraan_kiran/status/1735512494301729069
36,Fri Dec 15 04:09:57 +0000 2023,1735512493219557542,"@OMANK39971969 @fyibrow @IndieVduMerdeka Pak bisa ga fokusnya ga cuma di food estate aja? Banyak kinerja prabowo yg bagus. Ga pernah di liat? Saya kasih faktanya deh, biar ga CUMA MENYALAHKAN 1 program aja. Peneliti: Prestasi Jadi Menhan, Prabowo Paling Kompeten Pimpin RI - News https://t.co/gehLKeOMuV",0,0,0,0,in,1575137601941475330,1734572891046302059,z_zsal,https://twitter.com/z_zsal/status/1735512493219557542
37,Fri Dec 15 04:09:57 +0000 2023,1735512492628127955,"Baca berita detik ini aku jd ketawa, klau pihak yg ada backingannya Pak lurah, bisa ngeyel &amp  nyalahin Panitia pemilu alias KPU dan KPU nya diam sj malah ngikutin mereka 😉😊  Wakil Ketua Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka, Habiburokhman, membela… https://t.co/tTObHDIA5j""",0,0,0,0,in,1053271569877749760,1735512492628127955,mikuroQ,https://twitter.com/mikuroQ/status/1735512492628127955
38,Fri Dec 15 04:09:56 +0000 2023,1735512490971439269,"@KompasTV Lah yg bilang pa Prabowo sendiri kan, Bang Anies cuma niru bli ko",0,0,0,0,in,1383808773102264323,1735301909853122755,DeddyKusdedi3,https://twitter.com/DeddyKusdedi3/status/1735512490971439269
39,Fri Dec 15 04:09:53 +0000 2023,1735512478942179382,"@Abaaah Itu karna pak anies ada modal jualnya plak,masa gini aja gak paham,ingat pak anies bukan orang partai plak,jadi ya kenapa prabowo memanggil mengajak pak anies kan pks yg bawa,terus pak prabowo nyodorin unno kan?buktinya menang di pilgub dki,masa gini aja gak ngerti",0,0,0,0,in,1696243295733874688,1735165154919436543,wantokoplok,https://twitter.com/wantokoplok/status/1735512478942179382
40,Fri Dec 15 04:09:52 +0000 2023,1735512471165915452,@mhermawanb @PartaiSocmed @aniesbaswedan @prabowo kemana aja bang wkwkwk,0,0,0,0,in,999990070743478272,1735216864152981540,aufaran,https://twitter.com/aufaran/status/1735512471165915452
41,Fri Dec 15 04:09:52 +0000 2023,1735512470989705264,"Usai Gabung KIM, Elektabilitas Demokrat dan Prabowo Kian Meningkat. m]h  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/LPK8Ei24U3",0,0,0,0,in,1101762919,1735512470989705264,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512470989705264
42,Fri Dec 15 04:09:49 +0000 2023,1735512458738245869,"@keluarga_mk bismilah saja yok MasDar Bahwa indonesia bisa di pimpin oleh prabowo gibran ya, gas selalu. yok bisa yokk ..  #DARihati  https://t.co/ZhC5d23IQx",0,0,0,0,in,1720762106243678208,1735186019744662004,anggiarini46280,https://twitter.com/anggiarini46280/status/1735512458738245869
43,Fri Dec 15 04:09:47 +0000 2023,1735512450597114317,"Prabowo main isu pki 2014 lebih dari sekedar politik identitas, masalahnya org indonesia msh byk yg berasumsi komunis adalah konsep teologi bukan ideologi, mudaratnya lagi selain membuka lembaran luka sejarah juga para pendukung yg bertikai saling umbar aib bapak2 bangsa.",0,0,0,0,in,1055612952,1735512450597114317,Bud_Cavalera,https://twitter.com/Bud_Cavalera/status/1735512450597114317
44,Fri Dec 15 04:09:46 +0000 2023,1735512449800102131,"@Yanua02 @Eko313okE @haekalrast @hariqosatria @Dahnilanzar Saya bicara Prabowo sebagai Ketum partai, tokoh dan capres. Bicara partai berarti tentang politik, seluruh parpol muaranya adalah kekuasaan dan tentu Prabowo gabung pemerintah adalah strategi Gerindra skala nasional dan internasional.",0,0,0,0,in,1697891355530522624,1734785896443162898,AnDk2411,https://twitter.com/AnDk2411/status/1735512449800102131
45,Fri Dec 15 04:09:46 +0000 2023,1735512447472033958,"@MichelAdam7__ @dhemith_01 Pak Prabowo menjulurkan lidahnya itu bukan editan GemoyGebrakan monyet""""",0,0,0,0,in,1727048834075783168,1735508842526699692,Harjomulyo1738,https://twitter.com/Harjomulyo1738/status/1735512447472033958
46,Fri Dec 15 04:09:45 +0000 2023,1735512443156398555,"@yuliaaanidiya_ Prabowo-Gibran bukan cuma pasangan, tapi solusi buat pemilih bimbang! dekade08",0,0,0,0,in,1491405809468973058,1735471222564208968,SintaMlni12,https://twitter.com/SintaMlni12/status/1735512443156398555
47,Fri Dec 15 04:09:39 +0000 2023,1735512417852166337,"@dennyindrayana Cemberut pak SBY, kyk malesss. Kmrn wktu bareng sama pak Prabowo di gunung tidar, keliatan sumringah dan bersemangat bgt.  Awokkwokkwokk",0,0,0,0,in,981840438,1735491265767371015,gajahmadabiru,https://twitter.com/gajahmadabiru/status/1735512417852166337
48,Fri Dec 15 04:09:37 +0000 2023,1735512411967574378,AHY instruksikan ke seluruh kader Demokrat: Menangkan Prabowo di pilpres 2024. joy  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/672szfTH1u,0,0,0,0,in,1101762919,1735512411967574378,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512411967574378
49,Fri Dec 15 04:09:36 +0000 2023,1735512407932629067,@goaticid @PartaiSocmed @prabowo Panggilannya memed sekarang,0,0,0,0,in,701157397,1735141268307800517,Azmiabdulazij,https://twitter.com/Azmiabdulazij/status/1735512407932629067
50,Fri Dec 15 04:09:35 +0000 2023,1735512400013697245,@digifeeder @prabowo @gibran_tweet @Gerindra @alextham878 @bengkeldodo @bentangnegeri @xquitavee @iAmLogan95 @rojeoz @Raden_Wijaya008 sosok capres gemoy yang memberikan riang gembira kepada masyarakat,0,0,0,0,in,1720143009889853440,1735354052870025643,Ratu_0509,https://twitter.com/Ratu_0509/status/1735512400013697245
51,Fri Dec 15 04:09:34 +0000 2023,1735512398105317841,"duh hobi ko julurin lidah si pak, kalau calon pemimpin itu hobi julurin tangan bantu anak bangsa  Gacoan | Anies Daesang | olivia | gempa | Adidas | Dana | Ahok | BATTER UP 100M VIEWS | Molly | Ginting | pilihan terbaik | Kela | Prabowo https://t.co/KOyqu5VIeI",1,0,1,2,in,1707246592846389248,1735512398105317841,DiajengDinanti,https://twitter.com/DiajengDinanti/status/1735512398105317841
52,Fri Dec 15 04:09:34 +0000 2023,1735512395832009098,"@Chaves1305 Prabowo gak usah ikutan debat lah, ikutan cerdas cermat aja",0,0,0,0,in,2920816987,1735313950743712216,Mohjamal27,https://twitter.com/Mohjamal27/status/1735512395832009098
53,Fri Dec 15 04:09:30 +0000 2023,1735512379759497659,AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. odd  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/ktzIhjPW7q,0,0,0,0,in,1101762919,1735512379759497659,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512379759497659
54,Fri Dec 15 04:09:29 +0000 2023,1735512374768283987,"kalau ini mah bukan bagi - bagi bansos namanya pak, tapi kampanye disponsori negera  Gacoan | Anies Daesang | olivia | gempa | Adidas | Dana | Ahok | BATTER UP 100M VIEWS | Molly | Ginting | pilihan terbaik | Kela | Prabowo https://t.co/KDUdy0NMGp",1,0,1,2,in,1620324508317138944,1735512374768283987,MacanAsiaGagal,https://twitter.com/MacanAsiaGagal/status/1735512374768283987
55,Fri Dec 15 04:09:28 +0000 2023,1735512373778432246,@tvOneNews Heuheu . Nyerang Prabowo pake kata oposisi tapi 2partai di koalisi masih di pemerintahan. Oposisi ndasmu broo,0,0,0,0,in,2915742913,1735360044441698385,bolink24,https://twitter.com/bolink24/status/1735512373778432246
56,Fri Dec 15 04:09:27 +0000 2023,1735512369978380455,AHY instruksikan kader Demokrat menangkan Prabowo di pilpres 2024. `ij  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/Ee4X2Fa9pO,0,0,0,0,in,1101762919,1735512369978380455,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512369978380455
57,Fri Dec 15 04:09:27 +0000 2023,1735512368640352525,"@andre_rosiade Emang capres goblok Prabowo ini, tinggal jawab aja dia mau nyelesaikan apa engga @BintangAryagun2  Menolak Lupa",0,0,0,0,in,1712720681740488704,1734021717570515234,akbarhLandi,https://twitter.com/akbarhLandi/status/1735512368640352525
58,Fri Dec 15 04:09:25 +0000 2023,1735512358309810229,AHY instruksikan kader Demokrat rapatkan barisan menangkan Prabowo. rel  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/IWiCqmf6NQ,0,0,0,0,in,1101762919,1735512358309810229,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512358309810229
59,Fri Dec 15 04:09:24 +0000 2023,1735512355877081122,"Dlm debat anies n ganjar spt kompak serang prabowo ttg pelanggaran ham, bisnis macet ga ikut kekuasaan. Knp prabowo ga balik nanya kasus e-ktp ke ganjar ato formula-e, warga dki meninggal tp trlantar ke anies? Jubir n bala² 02 lbh sibuk counter serangan lawan. Settingan gasi",0,0,0,0,in,606328025,1735512355877081122,kanitanafiza,https://twitter.com/kanitanafiza/status/1735512355877081122
60,Fri Dec 15 04:09:22 +0000 2023,1735512348864238040,AHY ajak seluruh kader partai Demokrat menangkan Prabowo di pilpres 2024. upj  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/9fLWfecixv,0,0,0,0,in,1101762919,1735512348864238040,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512348864238040
61,Fri Dec 15 04:09:22 +0000 2023,1735512348155433428,"Bansos itu merupakan bagian dari peran negara untuk hadir kepada masyarakat miskin, bukan sebagai ajang bancakan sosial untuk kampanye  Gacoan | Anies Daesang | olivia | gempa | Adidas | Dana | Ahok | BATTER UP 100M VIEWS | Molly | Ginting | pilihan terbaik | Kela | Prabowo https://t.co/U8pp4ygqwk",1,0,1,2,in,1646881725165993985,1735512348155433428,BerandalanHam,https://twitter.com/BerandalanHam/status/1735512348155433428
62,Fri Dec 15 04:09:21 +0000 2023,1735512344644702306,Persatuan antara Prabowo dan Jokowi pada tahun 2019 membuat Indonesia bisa melewati berbagai krisis dalam beberapa tahun terakhir. dekade08,0,0,0,0,in,1637738618105257985,1735512344644702306,bungaindisari,https://twitter.com/bungaindisari/status/1735512344644702306
63,Fri Dec 15 04:09:21 +0000 2023,1735512344153985200,"@Tjel0up @prabowo Netizen kepo bukan krn siapa yg paling banyak hartanya.  Tapi cangkem dia (prabowo) yg blunder di panggung debat.  SAYA GAK PUNYA APA APA""  Padahal dg 2T tersebut ""apa apa saja punya"" 🤣👻""",0,0,0,0,in,1444874581743833092,1735310303414681824,bangoneeee,https://twitter.com/bangoneeee/status/1735512344153985200
64,Fri Dec 15 04:09:20 +0000 2023,1735512338835636471,"Pakai strategi serangan darat dan udara, Demokrat Jakarta kerja keras menangkan Prabowo. `t`  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/Z9ds9JfZW9",0,0,0,0,in,1101762919,1735512338835636471,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512338835636471
65,Fri Dec 15 04:09:18 +0000 2023,1735512331659219372,"@Chaves1305 @aniesbaswedan @Fahrihamzah @Gerindra @datuakrajoangek Wakwawaww mohon maaf numpang tanya kali ini pak Prabowo itu mau nyalonin jadi presiden apa mau nyalonin jadi Mentri pak...kasihan bapak nanti udah capek maki"" orang, fitnah orang gak taunya yg di bela sebenernya cuma mau jadi Mentri....""",0,0,0,0,in,4766598145,1735186066452398174,MesaAlfarizi,https://twitter.com/MesaAlfarizi/status/1735512331659219372
66,Fri Dec 15 04:09:17 +0000 2023,1735512328232390758,"@KangSemproel @VIVAcoid Lambe turah di mintain pendapat aja dah aneh, apalagi doi sebarisan ama si ituh",0,0,0,0,in,158912165,1735473116527399310,JHPrabowo,https://twitter.com/JHPrabowo/status/1735512328232390758
67,Fri Dec 15 04:09:17 +0000 2023,1735512325325767003,"bansos itu buat rakyat miskin, bukan untuk kebutuhan kampanye   Gacoan | Anies Daesang | olivia | gempa | Adidas | Dana | Ahok | BATTER UP 100M VIEWS | Molly | Ginting | pilihan terbaik | Kela | Prabowo https://t.co/XTVqO8WekD",1,0,1,2,in,1646868300062937092,1735512325325767003,NyapresAbadi,https://twitter.com/NyapresAbadi/status/1735512325325767003
68,Fri Dec 15 04:09:16 +0000 2023,1735512320879792631,@Gerindra @prabowo Jogetin aja wkwkkkkk,0,0,0,0,in,1428020749629939715,1735182323031937449,DwiSupr10672222,https://twitter.com/DwiSupr10672222/status/1735512320879792631
69,Fri Dec 15 04:09:15 +0000 2023,1735512318577201546,"Demokrat Sumbar Tegak Lurus Instruksi AHY, Siap Menangkan Prabowo di Pilpres 2024. kyz  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/Ec92MDJdn4",0,0,0,0,in,1101762919,1735512318577201546,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512318577201546
70,Fri Dec 15 04:09:13 +0000 2023,1735512308938645665,AHY ngaku tak masalah siapapun cawapres Prabowo: Kita fokus kemenangan. nyg  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/hiSDvhdojz,0,0,0,0,in,1101762919,1735512308938645665,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512308938645665
71,Fri Dec 15 04:09:12 +0000 2023,1735512303624462675,"Semangat pembaharuan: Prabowo - Gibran, rintisan keemasan Negeri.  #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0,0,0,0,in,1683160687479263232,1735512303624462675,IndahAniwati,https://twitter.com/IndahAniwati/status/1735512303624462675
72,Fri Dec 15 04:09:11 +0000 2023,1735512301527236869,"kalau ini mah bukan bagi - bagi bansos namanya pak, tapi kampanye disponsori negera  Gacoan | Anies Daesang | olivia | gempa | Adidas | Dana | Ahok | BATTER UP 100M VIEWS | Molly | Ginting | pilihan terbaik | Kela | Prabowo https://t.co/0jr8Fkloa3",1,0,1,2,in,1704706659568992256,1735512301527236869,AgustinaPrdpta,https://twitter.com/AgustinaPrdpta/status/1735512301527236869
73,Fri Dec 15 04:09:10 +0000 2023,1735512298268332276,"Titip Dua Agenda Kepada Prabowo, AHY: Esensi Perubahan dan Perbaikan yang Kita Perjuangkan. rga  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/ZVHLo9Roc1",0,0,0,0,in,1101762919,1735512298268332276,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512298268332276
74,Fri Dec 15 04:09:09 +0000 2023,1735512292861874263,"Anies dan Ganjar itu ga tegas, mereka gatau mau lanjutin apa, Udah deh yg jelas jelas aja Pak Prabowo #PAN #PartaiAmanatNasional #Te12dePAN #Bluesquad https://t.co/HmnaQUDYPe",0,0,0,0,in,1713840542457765888,1735512292861874263,andrespra___,https://twitter.com/andrespra___/status/1735512292861874263
75,Fri Dec 15 04:09:09 +0000 2023,1735512291477741977,@tatakujiyati Biar adil  Anis cocok jadi presiden debat biarlah prabowo yg jadi presiden indonesia.,0,0,0,0,in,1575910649867083776,1735458028768629220,fais21804461,https://twitter.com/fais21804461/status/1735512291477741977
76,Fri Dec 15 04:09:09 +0000 2023,1735512290680823875,Masing-masing buzzer / pendukungnya @aniesbaswedan @prabowo @ganjarpranowo kan pada yakin tuh kalo yang dipegangnya bakal menang jadi Presiden. Tapi kenapa saling menjelekan satu sama lain ?,0,0,0,0,in,1560167413626257408,1735512290680823875,bboy_athrrnrdr,https://twitter.com/bboy_athrrnrdr/status/1735512290680823875
